id|cantón
42251|SANTA ELENA
42252|GUAYAQUIL
42253|GUAYAQUIL
42254|GUAYAQUIL
42255|GUAYAQUIL
42256|QUEVEDO
42257|LA LIBERTAD
42258|BABAHOYO
42259|SANTA ELENA
42260|MACHALA
42261|MACHALA
42262|MACHALA
42263|SAMBORONDÓN
42264|GUAYAQUIL
42265|SALINAS
42266|SALINAS
42267|PORTOVIEJO
42268|MANTA
42269|MANTA
42270|MANTA
42271|GUAYAQUIL
42272|PEDERNALES
42273|GUAYAQUIL
42274|GUAYAQUIL
42275|GUAYAQUIL
42276|NARANJAL
42277|SALINAS
42278|SAMBORONDÓN
42279|GUAYAQUIL
42280|GUAYAQUIL
42281|QUEVEDO
42282|GUAYAQUIL
42283|GUAYAQUIL
42284|QUEVEDO
42285|QUEVEDO
42286|MONTECRISTI
42287|SALINAS
42288|GUAYAQUIL
42289|GUAYAQUIL
42290|JIPIJAPA
42291|MOCACHE
42292|MACHALA
42293|ZARUMA
42294|EL TRIUNFO
42295|MACHALA
42296|MANTA
42297|GUAYAQUIL
42298|GUAYAQUIL
42299|GUAYAQUIL
42300|GUAYAQUIL
42301|GUAYAQUIL
42302|SALINAS
42303|GUAYAQUIL
42304|GUAYAQUIL
42305|MANTA
42306|SANTA ELENA 
42307|SANTA ELENA
42308|SALINAS
42309|GUAYAQUIL
42310|GUAYAQUIL
42311|GUAYAQUIL
42312|GUAYAQUIL
42313|SAMBORONDÓN
42314|GUAYAQUIL
42315|PUERTO LÓPEZ
42316|SALINAS
42317|GUAYAQUIL
42318|MACHALA
42319|PASAJE
42320|CHONE
42321|GUAYAQUIL
42322|GUAYAQUIL
42323|MANTA
42324|SALINAS
42325|SALINAS
42326|MANTA
42327|PLAYAS
42328|SAMBORONDÓN
42329|SAMBORONDÓN
42330|SANTA ELENA
42331|SANTA ELENA
42332|SANTA ELENA 
42333|PUERTO LÓPEZ
42334|SALINAS
42335|GUAYAQUIL
42336|GUAYAQUIL
42337|LA LIBERTAD
42338|GUAYAQUIL
42339|SALINAS
42340|GUAYAQUIL
42341|GUAYAQUIL
42342|PUERTO LÓPEZ
42343|BABAHOYO
42344|GUAYAQUIL
42345|SALINAS
42346|LA LIBERTAD
42347|MACHALA
42348|MACHALA
42349|MACHALA
42350|MANTA
42351|PORTOVIEJO
42352|GUAYAQUIL
42353|PORTOVIEJO
42354|QUEVEDO
42355|JIPIJAPA
42356|PUERTO LÓPEZ
42357|GUAYAQUIL
42358|MANTA
42359|GUAYAQUIL
42360|GUAYAQUIL
42361|GUAYAQUIL
42362|ARENILLAS
42363|LA LIBERTAD
42364|DAULE
42365|SUCRE
42366|GUAYAQUIL
42367|GUAYAQUIL
42368|QUEVEDO
42369|PORTOVIEJO
42370|DURÁN
42371|QUEVEDO
42372|GUAYAQUIL
42373|QUEVEDO
42374|PORTOVIEJO
42375|PASAJE
42376|BABAHOYO
42377|SUCRE
42378|GUAYAQUIL
42379|GUAYAQUIL
42380|MACHALA
42381|GUAYAQUIL
42382|GUAYAQUIL
42383|GUAYAQUIL
42384|MILAGRO
42385|GUAYAQUIL
42386|SANTA ELENA
42387|GUAYAQUIL
42388|GUAYAQUIL
42389|JIPIJAPA
42390|JIPIJAPA
42391|DURÁN
42392|GUAYAQUIL
42393|GUAYAQUIL
42394|GUAYAQUIL
42395|GUAYAQUIL
42396|PORTOVIEJO
42397|GUAYAQUIL
42398|GUAYAQUIL
42399|GUAYAQUIL
42400|GUAYAQUIL
42401|GUAYAQUIL
42402|SANTA ELENA
42403|LA LIBERTAD
42404|PEDERNALES
42405|PORTOVIEJO
42406|GUAYAQUIL
42407|SAMBORONDÓN
42408|GUAYAQUIL
42409|GUAYAQUIL
42410|PAJÁN
42411|BABAHOYO
42412|MANTA
42413|MILAGRO
42414|MACHALA
42415|DAULE
42416|GUAYAQUIL
42417|SAMBORONDÓN
42418|GUAYAQUIL
42419|GUAYAQUIL
42420|GUAYAQUIL
42421|PLAYAS
42422|PEDERNALES
42423|PEDERNALES
42424|GUAYAQUIL
42425|GUAYAQUIL
42426|GUAYAQUIL
42427|GUAYAQUIL
42428|PORTOVELO
42429|GUAYAQUIL
42430|QUEVEDO
42431|GUAYAQUIL
42432|MANTA
42433|GUAYAQUIL
42434|PLAYAS
42435|GUAYAQUIL
42436|GUAYAQUIL
42437|GUAYAQUIL
42438|GUAYAQUIL
42439|GUAYAQUIL
42440|GUAYAQUIL
42441|DURÁN
42442|GUAYAQUIL
42443|MANTA
42444|MANTA
42445|MACHALA
42446|DAULE
42447|GUAYAQUIL
42448|MILAGRO
42449|GUAYAQUIL
42450|PORTOVIEJO
42451|GUAYAQUIL
42452|GUAYAQUIL
42453|MACHALA
42454|BABAHOYO
42455|GUAYAQUIL
42456|QUEVEDO
42457|QUEVEDO
42458|GUAYAQUIL
42459|GUAYAQUIL
42460|MANTA
42461|HUAQUILLAS
42462|GUAYAQUIL
42463|GUAYAQUIL
42464|GUAYAQUIL
42465|GUAYAQUIL
42466|GUAYAQUIL
42467|GUAYAQUIL
42468|PASAJE
42469|GUAYAQUIL
42470|GUAYAQUIL
42471|SAMBORONDÓN
42472|MILAGRO
42473|HUAQUILLAS
42474|DAULE
42475|PUERTO LÓPEZ
42476|PORTOVIEJO
42477|MACHALA
42478|PUERTO LÓPEZ
42479|JIPIJAPA
42480|SANTA ELENA
42481|QUEVEDO
42482|MANTA
42483|SANTA ELENA
42484|MANTA
42485|MACHALA
42486|GUAYAQUIL
42487|GUAYAQUIL
42488|GUAYAQUIL
42489|PUERTO LÓPEZ
42490|SALINAS
42491|MANTA
42492|GUAYAQUIL
42493|GUAYAQUIL
42494|SUCRE
42495|MANTA
42496|SANTA ELENA
42497|SANTA ELENA
42498|MACHALA
42499|GUAYAQUIL
42500|GUAYAQUIL
42501|GUAYAQUIL
42502|PEDERNALES
42503|GUAYAQUIL
42504|GUAYAQUIL
42505|EL CARMEN
42506|GUAYAQUIL
42507|SANTA ANA
42508|MANTA
42509|PORTOVIEJO
42510|MANTA
42511|MANTA
42512|GUAYAQUIL
42513|JAMA
42514|MANTA
42515|MANTA
42516|GUAYAQUIL
42517|MANTA
42518|GUAYAQUIL
42519|MANTA
42520|GUAYAQUIL
42521|PORTOVIEJO
42522|SALINAS
42523|GUAYAQUIL
42524|PUERTO LÓPEZ
42525|MANTA
42526|SALINAS
42527|PUERTO LÓPEZ
42528|GUAYAQUIL
42529|GUAYAQUIL
42530|SANTA ELENA
42531|MANTA
42532|PUERTO LÓPEZ
42533|GUAYAQUIL
42534|MONTECRISTI
42535|ZARUMA
42536|PLAYAS
42537|MACHALA
42538|MACHALA
42539|GUAYAQUIL
42540|GUAYAQUIL
42541|MACHALA
42542|GUAYAQUIL
42543|PIÑAS
42544|HUAQUILLAS
42545|HUAQUILLAS
42546|GUAYAQUIL
42547|MANTA
42548|MANTA
42549|PORTOVIEJO
42550|SALINAS
42551|GUAYAQUIL
42552|SAMBORONDÓN
42553|SANTA ELENA
42554|MANTA
42555|GUAYAQUIL
42556|GUAYAQUIL
42557|GUAYAQUIL
42558|GUAYAQUIL
42559|GUAYAQUIL
42560|SAMBORONDÓN
42561|GUAYAQUIL
42562|ZARUMA
42563|GUAYAQUIL
42564|PORTOVIEJO
42565|PORTOVIEJO
42566|GUAYAQUIL
42567|GUAYAQUIL
42568|MANTA
42569|SUCRE
42570|GUAYAQUIL
42571|GUAYAQUIL
42572|MANTA
42573|MACHALA
42574|GUAYAQUIL
42575|GUAYAQUIL
42576|GUAYAQUIL
42577|SAN VICENTE
42578|PAJÁN
42579|SANTA ELENA
42580|PORTOVIEJO
42581|GUAYAQUIL
42582|GUAYAQUIL
42583|GUAYAQUIL
42584|GUAYAQUIL
42585|GUAYAQUIL
42586|GUAYAQUIL
42587|GUAYAQUIL
42588|GUAYAQUIL
42589|GUAYAQUIL
42590|GUAYAQUIL
42591|SALINAS
42592|GUAYAQUIL
42593|GUAYAQUIL
42594|SAMBORONDÓN
42595|SALINAS
42596|SANTA ROSA
42597|GUAYAQUIL
42598|GUAYAQUIL
42599|QUEVEDO
42600|MANTA
42601|SUCRE
42602|MANTA
42603|PASAJE
42604|ATAHUALPA
42605|SALINAS
42606|MANTA
42607|SALINAS
42608|PLAYAS
42609|SAN VICENTE
42610|SALINAS
42611|NARANJAL
42612|SALINAS
42613|JAMA
42614|PUERTO LÓPEZ
42615|LA LIBERTAD
42616|EL GUABO
42617|MANTA
42618|GUAYAQUIL
42619|SAMBORONDÓN
42620|GUAYAQUIL
42621|GUAYAQUIL
42622|GUAYAQUIL
42623|LA LIBERTAD
42624|GUAYAQUIL
42625|GUAYAQUIL
42626|GUAYAQUIL
42627|GUAYAQUIL
42628|GUAYAQUIL
42629|MACHALA
42630|GUAYAQUIL
42631|SANTA ELENA
42632|MACHALA
42633|GUAYAQUIL
42634|GUAYAQUIL
42635|SUCRE
42636|PAJÁN
42637|MANTA
42638|SAMBORONDÓN
42639|GUAYAQUIL
42640|GUAYAQUIL
42641|PORTOVIEJO
42642|GUAYAQUIL
42643|BABAHOYO
42644|GUAYAQUIL
42645|SANTA ELENA
42646|MANTA
42647|DAULE
42648|GUAYAQUIL
42649|PORTOVIEJO
42650|QUEVEDO
42651|GUAYAQUIL
42652|ZARUMA
42653|MACHALA
42654|GUAYAQUIL
42655|GUAYAQUIL
42656|LA LIBERTAD
42657|MANTA
42658|GUAYAQUIL
42659|SANTA ROSA
42660|GUAYAQUIL
42661|PLAYAS
42662|SANTA ELENA 
42663|MACHALA
42664|MANTA
42665|SAMBORONDÓN
42666|PUERTO LÓPEZ
42667|EL CARMEN
42668|PORTOVELO
42669|SUCRE
42670|EL CARMEN
42671|EL CARMEN
42672|ROCAFUERTE
42673|MANTA
42674|SAN VICENTE
42675|PEDERNALES
42676|MACHALA
42677|PORTOVIEJO
42678|EL GUABO
42679|MANTA
42680|EL CARMEN
42681|PUERTO LÓPEZ
42682|BABAHOYO
42683|GUAYAQUIL
42684|SANTA ELENA
42685|MANTA
42686|GUAYAQUIL
42687|SAMBORONDÓN
42688|GUAYAQUIL
42689|GUAYAQUIL
42690|GUAYAQUIL
42691|MACHALA
42692|GUAYAQUIL
42693|GUAYAQUIL
42694|GUAYAQUIL
42695|GUAYAQUIL
42696|GUAYAQUIL
42697|GUAYAQUIL
42698|LA LIBERTAD
42699|SALINAS
42700|LA LIBERTAD
42701|SALINAS
42702|JIPIJAPA
42703|MACHALA
42704|PASAJE
42705|BABAHOYO
42706|GUAYAQUIL
42707|GUAYAQUIL
42708|GUAYAQUIL
42709|PORTOVIEJO
42710|MILAGRO
42711|GUAYAQUIL
42712|PORTOVIEJO
42713|SALINAS
42714|PEDRO CARBO
42715|GUAYAQUIL
42716|MILAGRO
42717|SANTA ELENA
42718|GUAYAQUIL
42719|MACHALA
42720|GUAYAQUIL
42721|GUAYAQUIL
42722|GUAYAQUIL
42723|GUAYAQUIL
42724|ZARUMA
42725|PEDERNALES
42726|SANTA ROSA
42727|ZARUMA
42728|ZARUMA
42729|GUAYAQUIL
42730|PEDERNALES
42731|MANTA
42732|MANTA
42733|MANTA
42734|MANTA
42735|MANTA
42736|MANTA
42737|MANTA
42738|GENERAL ANTONIO ELIZALDE
42739|GUAYAQUIL
42740|GUAYAQUIL
42741|PIÑAS
42742|GUAYAQUIL
42743|SANTA ROSA
42744|NARANJAL
42745|PORTOVIEJO
42746|GUAYAQUIL
42747|GUAYAQUIL
42748|GUAYAQUIL
42749|GUAYAQUIL
42750|GUAYAQUIL
42751|DAULE
42752|SAMBORONDÓN
42753|GUAYAQUIL
42754|DAULE
42755|GUAYAQUIL
42756|GUAYAQUIL
42757|MILAGRO
42758|GUAYAQUIL
42759|GUAYAQUIL
42760|GUAYAQUIL
42761|GUAYAQUIL
42762|GUAYAQUIL
42763|GUAYAQUIL
42764|GUAYAQUIL
42765|DURÁN
42766|GUAYAQUIL
42767|DAULE
42768|GUAYAQUIL
42769|GUAYAQUIL
42770|SAMBORONDÓN
42771|GUAYAQUIL
42772|QUEVEDO
42773|GUAYAQUIL
42774|LA LIBERTAD
42775|MANTA
42776|PIÑAS
42777|GUAYAQUIL
42778|GUAYAQUIL
42779|MANTA
42780|SUCRE
42781|MANTA
42782|GUAYAQUIL
42783|PUERTO LÓPEZ
42784|EL GUABO
42785|GUAYAQUIL
42786|PORTOVIEJO
42787|GUAYAQUIL
42788|GUAYAQUIL
42789|PEDERNALES
42790|PEDERNALES
42791|SALINAS
42792|GUAYAQUIL
42793|PORTOVIEJO
42794|SAN VICENTE
42795|GUAYAQUIL
42796|PEDERNALES
42797|GUAYAQUIL
42798|PUERTO LÓPEZ
42799|SANTA ELENA
42800|SUCRE
42801|PORTOVIEJO
42802|MANTA
42803|PORTOVIEJO
42804|PORTOVIEJO
42805|DURÁN
42806|SUCRE
42807|MACHALA
42808|GUAYAQUIL
42809|GUAYAQUIL
42810|MANTA
42811|SANTA ROSA
42812|MANTA
42813|GUAYAQUIL
42814|GUAYAQUIL
42815|MACHALA
42816|SALINAS
42817|MONTALVO
42818|MACHALA
42819|GUAYAQUIL
42820|PUERTO LÓPEZ
42821|GUAYAQUIL
42822|MANTA
42823|SALINAS
42824|GUAYAQUIL
42825|SALINAS
42826|GUAYAQUIL
42827|PLAYAS
42828|SALINAS
42829|VENTANAS
42830|SAN VICENTE
42831|JIPIJAPA
42832|GUAYAQUIL
42833|SANTA ELENA
42834|SAN VICENTE
42835|GUAYAQUIL
42836|SAMBORONDÓN
42837|MACHALA
42838|MANTA
42839|GUAYAQUIL
42840|GUAYAQUIL
42841|PORTOVIEJO
42842|GUAYAQUIL
42843|GUAYAQUIL
42844|SAMBORONDÓN
42845|GUAYAQUIL
42846|MANTA
42847|GUAYAQUIL
42848|GUAYAQUIL
42849|GUAYAQUIL
42850|PIÑAS
42851|SANTA ROSA
42852|GUAYAQUIL
42853|GUAYAQUIL
42854|GUAYAQUIL
42855|GUAYAQUIL
42856|GUAYAQUIL
42857|GUAYAQUIL
42858|SALINAS
42859|JIPIJAPA
42860|GUAYAQUIL
42861|DURÁN
42862|GUAYAQUIL
42863|GUAYAQUIL
42864|GUAYAQUIL
42865|SANTA ROSA
42866|SANTA ROSA
42867|GUAYAQUIL
42868|GUAYAQUIL
42869|GUAYAQUIL
42870|SANTA ROSA
42871|MANTA
42872|GUAYAQUIL
42873|LA LIBERTAD
42874|GUAYAQUIL
42875|QUEVEDO
42876|GUAYAQUIL
42877|GUAYAQUIL
42878|GUAYAQUIL
42879|GUAYAQUIL
42880|GUAYAQUIL
42881|GUAYAQUIL
42882|GUAYAQUIL
42883|GUAYAQUIL
42884|MANTA
42885|SALINAS
42886|GUAYAQUIL
42887|GUAYAQUIL
42888|GUAYAQUIL
42889|MANTA
42890|GUAYAQUIL
42891|CHONE
42892|GUAYAQUIL
42893|PUERTO LÓPEZ
42894|MANTA
42895|SANTA ANA
42896|GUAYAQUIL
42897|SANTA ELENA 
42898|MACHALA
42899|PASAJE
42900|MACHALA
42901|GUAYAQUIL
42902|GUAYAQUIL
42903|GUAYAQUIL
42904|GUAYAQUIL
42905|HUAQUILLAS
42906|GUAYAQUIL
42907|MACHALA
42908|GUAYAQUIL
42909|GUAYAQUIL
42910|PUERTO LÓPEZ
42911|PORTOVIEJO
42912|PORTOVELO
42913|SANTA ROSA
42914|MACHALA
42915|QUEVEDO
42916|GUAYAQUIL
42917|EL CARMEN
42918|GUAYAQUIL
42919|GUAYAQUIL
42920|GUAYAQUIL
42921|MANTA
42922|SANTA ELENA
42923|MACHALA
42924|SAMBORONDÓN
42925|PIÑAS
42926|NARANJAL
42927|GUAYAQUIL
42928|LA LIBERTAD
42929|GUAYAQUIL
42930|GUAYAQUIL
42931|SAMBORONDÓN
42932|SAMBORONDÓN
42933|GUAYAQUIL
42934|GUAYAQUIL
42935|GUAYAQUIL
42936|GUAYAQUIL
42937|GUAYAQUIL
42938|GUAYAQUIL
42939|GUAYAQUIL
42940|GUAYAQUIL
42941|PIÑAS
42942|PEDERNALES
42943|PORTOVIEJO
42944|PEDRO CARBO
42945|SANTA ELENA
42946|GUAYAQUIL
42947|MACHALA
42948|DAULE
42949|GUAYAQUIL
42950|PLAYAS
42951|GUAYAQUIL
42952|DAULE
42953|PORTOVIEJO
42954|DURÁN
42955|HUAQUILLAS
42956|GUAYAQUIL
42957|PASAJE
42958|EL CARMEN
42959|ROCAFUERTE
42960|MANTA
42961|SANTA ELENA
42962|GUAYAQUIL
42963|GUAYAQUIL
42964|LA LIBERTAD
42965|MANTA
42966|GUAYAQUIL
42967|PEDERNALES
42968|SALINAS
42969|GUAYAQUIL
42970|GUAYAQUIL
42971|GUAYAQUIL
42972|GUAYAQUIL
42973|GUAYAQUIL
42974|GUAYAQUIL
42975|SAMBORONDÓN
42976|GUAYAQUIL
42977|GUAYAQUIL
42978|GUAYAQUIL
42979|GUAYAQUIL
42980|LA LIBERTAD
42981|MANTA
42982|SUCRE
42983|SALINAS
42984|PORTOVIEJO
42985|QUEVEDO
42986|BABAHOYO
42987|GUAYAQUIL
42988|MILAGRO
42989|PLAYAS
42990|GUAYAQUIL
42991|DURÁN
42992|GUAYAQUIL
42993|GUAYAQUIL
42994|GUAYAQUIL
42995|GUAYAQUIL
42996|GUAYAQUIL
42997|SAMBORONDÓN
42998|GUAYAQUIL
42999|GUAYAQUIL
43000|GUAYAQUIL
43001|GUAYAQUIL
43002|GUAYAQUIL
43003|GUAYAQUIL
43004|GUAYAQUIL
43005|GUAYAQUIL
43006|GUAYAQUIL
43007|SAMBORONDÓN
43008|GUAYAQUIL
43009|DAULE
43010|DAULE
43011|GUAYAQUIL
43012|GUAYAQUIL
43013|MANTA
43014|SALINAS
43015|GUAYAQUIL
43016|DAULE
43017|ZARUMA
43018|GUAYAQUIL
43019|GUAYAQUIL
43020|MANTA
43021|MACHALA
43022|GUAYAQUIL
43023|GUAYAQUIL
43024|GUAYAQUIL
43025|SAMBORONDÓN
43026|GUAYAQUIL
43027|GUAYAQUIL
43028|GUAYAQUIL
43029|SAMBORONDÓN
43030|SUCRE
43031|SALINAS
43032|PASAJE
43033|SALINAS
43034|GUAYAQUIL
43035|SANTA ELENA
43036|MANTA
43037|PORTOVIEJO
43038|CHONE
43039|HUAQUILLAS
43040|PORTOVIEJO
43041|MANTA
43042|GUAYAQUIL
43043|SAMBORONDÓN
43044|SAMBORONDÓN
43045|GUAYAQUIL
43046|GUAYAQUIL
43047|SANTA ELENA
43048|SANTA ELENA
43049|MANTA
43050|PUERTO LÓPEZ
43051|PORTOVIEJO
43052|GUAYAQUIL
43053|GUAYAQUIL
43054|MACHALA
43055|PLAYAS
43056|SANTA ELENA 
43057|SAN VICENTE
43058|MANTA
43059|GUAYAQUIL
43060|SALINAS
43061|PEDERNALES
43062|SALINAS
43063|SALINAS
43064|PEDERNALES
43065|MANTA
43066|PUERTO LÓPEZ
43067|PLAYAS
43068|PUERTO LÓPEZ
43069|PEDERNALES
43070|MANTA
43071|MANTA
43072|GUAYAQUIL
43073|HUAQUILLAS
43074|MANTA
43075|PUERTO LÓPEZ
43076|GUAYAQUIL
43077|LA LIBERTAD
43078|SALINAS
43079|GUAYAQUIL
43080|SANTA ELENA
43081|GUAYAQUIL
43082|ZARUMA
43083|GUAYAQUIL
43084|GUAYAQUIL
43085|GUAYAQUIL
43086|DURÁN
43087|GUAYAQUIL
43088|GUAYAQUIL
43089|GUAYAQUIL
43090|GUAYAQUIL
43091|GUAYAQUIL
43092|GUAYAQUIL
43093|MACHALA
43094|MACHALA
43095|MACHALA
43096|MILAGRO
43097|MILAGRO
43098|GUAYAQUIL
43099|GUAYAQUIL
43100|GUAYAQUIL
43101|GUAYAQUIL
43102|GUAYAQUIL
43103|GUAYAQUIL
43104|MACHALA
43105|GUAYAQUIL
43106|GUAYAQUIL
43107|PORTOVIEJO
43108|EL CARMEN
43109|GUAYAQUIL
43110|SAMBORONDÓN
43111|MACHALA
43112|GUAYAQUIL
43113|GUAYAQUIL
43114|GUAYAQUIL
43115|GUAYAQUIL
43116|GUAYAQUIL
43117|GUAYAQUIL
43118|GUAYAQUIL
43119|DURÁN
43120|QUEVEDO
43121|GUAYAQUIL
43122|GUAYAQUIL
43123|GUAYAQUIL
43124|SANTA ROSA
43125|GUAYAQUIL
43126|GUAYAQUIL
43127|MACHALA
43128|BUENA FE
43129|GUAYAQUIL
43130|GUAYAQUIL
43131|PORTOVIEJO
43132|GUAYAQUIL
43133|EL TRIUNFO
43134|PIÑAS
43135|PUERTO LÓPEZ
43136|GUAYAQUIL
43137|LA LIBERTAD
43138|SANTA ELENA 
43139|SANTA ELENA 
43140|GUAYAQUIL
43141|GUAYAQUIL
43142|GUAYAQUIL
43143|GUAYAQUIL
43144|SALINAS
43145|PORTOVIEJO
43146|MANTA
43147|GUAYAQUIL
43148|GUAYAQUIL
43149|GUAYAQUIL
43150|GUAYAQUIL
43151|PLAYAS
43152|GUAYAQUIL
43153|MANTA
43154|GUAYAQUIL
43155|GUAYAQUIL
43156|MANTA
43157|MANTA
43158|GUAYAQUIL
43159|MANTA
43160|PLAYAS
43161|GUAYAQUIL
43162|MANTA
43163|GUAYAQUIL
43164|GUAYAQUIL
43165|PEDERNALES
43166|PORTOVIEJO
43167|GUAYAQUIL
43168|SAN VICENTE
43169|GUAYAQUIL
43170|VINCES
43171|ZARUMA
43172|SAN VICENTE
43173|SALINAS
43174|SALINAS
43175|MANTA
43176|SAMBORONDÓN
43177|SALINAS
43178|SAMBORONDÓN
43179|GUAYAQUIL
43180|GUAYAQUIL
43181|MACHALA
43182|HUAQUILLAS
43183|GUAYAQUIL
43184|GUAYAQUIL
43185|BABAHOYO
43186|PORTOVIEJO
43187|MACHALA
43188|GUAYAQUIL
43189|GUAYAQUIL
43190|QUEVEDO
43191|SALINAS
43192|GUAYAQUIL
43193|GUAYAQUIL
43194|PORTOVIEJO
43195|GUAYAQUIL
43196|DURÁN
43197|GUAYAQUIL
43198|GUAYAQUIL
43199|MONTECRISTI
43200|GUAYAQUIL
43201|GUAYAQUIL
43202|GUAYAQUIL
43203|GUAYAQUIL
43204|GUAYAQUIL
43205|MACHALA
43206|GUAYAQUIL
43207|GUAYAQUIL
43208|PLAYAS
43209|GUAYAQUIL
43210|GUAYAQUIL
43211|SAMBORONDÓN
43212|GUAYAQUIL
43213|GUAYAQUIL
43214|GUAYAQUIL
43215|SAMBORONDÓN
43216|PUERTO LÓPEZ
43217|GUAYAQUIL
43218|EL CARMEN
43219|SANTA ELENA
43220|SANTA ELENA 
43221|SUCRE
43222|SUCRE
43223|BUENA FE
43224|MACHALA
43225|JIPIJAPA
43226|GUAYAQUIL
43227|GUAYAQUIL
43228|SANTA ELENA
43229|SANTA ELENA
43230|NARANJAL
43231|GUAYAQUIL
43232|SAMBORONDÓN
43233|MANTA
43234|SAMBORONDÓN
43235|GUAYAQUIL
43236|GUAYAQUIL
43237|GUAYAQUIL
43238|SANTA ELENA
43239|SANTA ELENA
43240|GUAYAQUIL
43241|GUAYAQUIL
43242|PORTOVIEJO
43243|GUAYAQUIL
43244|HUAQUILLAS
43245|JIPIJAPA
43246|GUAYAQUIL
43247|GUAYAQUIL
43248|SAMBORONDÓN
43249|GUAYAQUIL
43250|PEDERNALES
43251|JAMA
43252|SANTA ELENA
43253|JAMA
43254|LA LIBERTAD
43255|PIÑAS
43256|SANTA ELENA
43257|SANTA ROSA
43258|PUERTO LÓPEZ
43259|JAMA
43260|SALINAS
43261|SANTA ELENA
43262|GUAYAQUIL
43263|TOSAGUA
43264|SANTA ELENA
43265|PIÑAS
43266|SANTA ELENA 
43267|SANTA ELENA 
43268|GUAYAQUIL
43269|PLAYAS
43270|MANTA
43271|SALINAS
43272|SANTA ELENA
43273|GUAYAQUIL
43274|MACHALA
43275|MACHALA
43276|MANTA
43277|GUAYAQUIL
43278|GUAYAQUIL
43279|GUAYAQUIL
43280|QUEVEDO
43281|QUEVEDO
43282|GUAYAQUIL
43283|GUAYAQUIL
43284|GUAYAQUIL
43285|SANTA ELENA
43286|QUINSALOMA
43287|QUEVEDO
43288|PASAJE
43289|MONTECRISTI
43290|EL GUABO
43291|MILAGRO
43292|JUNÍN
43293|PASAJE
43294|JIPIJAPA
43295|BOLÍVAR
43296|SANTA ANA
43297|PASAJE
43298|JUNÍN
43299|PORTOVIEJO
43300|JUNÍN
43301|CHONE
43302|JUNÍN
43303|GUAYAQUIL
43304|PORTOVIEJO
43305|GUAYAQUIL
43306|GUAYAQUIL
43307|MACHALA
43308|GUAYAQUIL
43309|GUAYAQUIL
43310|GUAYAQUIL
43311|GUAYAQUIL
43312|GUAYAQUIL
43313|PORTOVIEJO
43314|SALINAS
43315|GUAYAQUIL
43316|GUAYAQUIL
43317|SAMBORONDÓN
43318|GUAYAQUIL
43319|GUAYAQUIL
43320|QUEVEDO
43321|TOSAGUA
43322|GUAYAQUIL
43323|MILAGRO
43324|PEDERNALES
43325|ALFREDO BAQUERIZO MORENO (JUJAN)
43326|MILAGRO
43327|MANTA
43328|GUAYAQUIL
43329|SANTA ELENA
43330|SANTA ELENA
43331|GUAYAQUIL
43332|GUAYAQUIL
43333|PORTOVIEJO
43334|GUAYAQUIL
43335|MACHALA
43336|MACHALA
43337|GUAYAQUIL
43338|SAMBORONDÓN
43339|SAMBORONDÓN
43340|GUAYAQUIL
43341|GUAYAQUIL
43342|GUAYAQUIL
43343|GUAYAQUIL
43344|DAULE
43345|GUAYAQUIL
43346|GUAYAQUIL
43347|PORTOVIEJO
43348|SUCRE
43349|PORTOVIEJO
43350|GUAYAQUIL
43351|MANTA
43352|PASAJE
43353|SALINAS
43354|MANTA
43355|GUAYAQUIL
43356|MONTECRISTI
43357|SUCRE
43358|MACHALA
43359|GUAYAQUIL
43360|SANTA ROSA
43361|GUAYAQUIL
43362|PORTOVIEJO
43363|MANTA
43364|SALINAS
43365|SAMBORONDÓN
43366|GUAYAQUIL
43367|SANTA ROSA
43368|GUAYAQUIL
43369|SAMBORONDÓN
43370|GUAYAQUIL
43371|PEDERNALES
43372|GUAYAQUIL
43373|GUAYAQUIL
43374|GUAYAQUIL
43375|MACHALA
43376|MANTA
43377|MANTA
43378|SANTA ELENA
43379|HUAQUILLAS
43380|MANTA
43381|PORTOVIEJO
43382|MANTA
43383|MANTA
43384|MANTA
43385|MANTA
43386|MANTA
43387|MANTA
43388|MANTA
43389|SALINAS
43390|MANTA
43391|MANTA
43392|MANTA
43393|MANTA
43394|MANTA
43395|MACHALA
43396|EL GUABO
43397|MANTA
43398|PORTOVIEJO
43399|MANTA
43400|PIÑAS
43401|MACHALA
43402|PORTOVIEJO
43403|PUERTO LÓPEZ
43404|HUAQUILLAS
43405|PIÑAS
43406|MANTA
43407|JARAMIJÓ
43408|MANTA
43409|PUERTO LÓPEZ
43410|GUAYAQUIL
43411|LA LIBERTAD
43412|GUAYAQUIL
43413|MANTA
43414|MANTA
43415|JIPIJAPA
43416|GUAYAQUIL
43417|GUAYAQUIL
43418|MANTA
43419|SALINAS
43420|MACHALA
43421|NARANJAL
43422|PUERTO LÓPEZ
43423|SANTA ROSA
43424|HUAQUILLAS
43425|MANTA
43426|GUAYAQUIL
43427|PUERTO LÓPEZ
43428|GUAYAQUIL
43429|SALINAS
43430|VENTANAS
43431|GUAYAQUIL
43432|SANTA ELENA 
43433|SANTA ELENA 
43434|PORTOVIEJO
43435|MANTA
43436|MANTA
43437|GUAYAQUIL
43438|GUAYAQUIL
43439|GUAYAQUIL
43440|GUAYAQUIL
43441|MANTA
43442|PLAYAS
43443|LA LIBERTAD
43444|EL CARMEN
43445|DURÁN
43446|SUCRE
43447|GUAYAQUIL
43448|MANTA
43449|SAN JACINTO DE YAGUACHI
43450|SANTA ROSA
43451|QUEVEDO
