id|parroquia|id_1
22926|PUERTO LÓPEZ, CABECERA CANTONAL|37918
22927|MANTA, CABECERA CANTONAL|37919
22928|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37920
22929|PUERTO LÓPEZ, CABECERA CANTONAL|37921
22930|PUERTO LÓPEZ, CABECERA CANTONAL|37922
22931|LA PUNTILLA (SATÉLITE)|37923
22932|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37924
22933|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37925
22934|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37926
22935|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37927
22936|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37928
22937|MANTA, CABECERA CANTONAL|37929
22938|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37930
22939|CARBO (CONCEPCIÓN)|37931
22940|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37932
22941|MANTA, CABECERA CANTONAL|37933
22942|SALINAS, CABECERA CANTONAL|37934
22943|SAMBORONDÓN, CABECERA CANTONAL|37935
22944|SALANGO|37936
22945|COLONCHE|37937
22946|MANGLARALTO|37938
22947|VINCES, CABECERA CANTONAL|37939
22948|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37940
22949|SALANGO|37941
22950|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37942
22951|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37943
22952|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37944
22953|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37945
22954|MANGLARALTO|37946
22955|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37947
22956|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37948
22957|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|37949
22958|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37950
22959|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|37951
22960|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37952
22961|CANOA|37953
22962|MANGLARALTO|37954
22963|LA LIBERTAD, CABECERA CANTONAL|37955
22964|ALHAJUELA (BAJO GRANDE)|37956
22965|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37957
22966|MANTA, CABECERA CANTONAL|37958
22967|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37959
22968|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37960
22969|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37961
22970|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37962
22971|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37963
22972|MANTA, CABECERA CANTONAL|37964
22973|MANTA, CABECERA CANTONAL|37965
22974|MANTA, CABECERA CANTONAL|37966
22975|MONTALVO, CABECERA CANTONAL|37967
22976|MANGLARALTO|37968
22977|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|37969
22978|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37970
22979|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|37971
22980|MANGLARALTO|37972
22981|COLONCHE|37973
22982|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37974
22983|CANOA|37975
22984|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|37976
22985|XIMENA|37977
22986|SALINAS, CABECERA CANTONAL|37978
22987|SANTA ROSA (CABECERA CANTONAL)|37979
22988|MANTA, CABECERA CANTONAL|37980
22989|MANTA, CABECERA CANTONAL|37981
22990|MANTA, CABECERA CANTONAL|37982
22991|MANTA, CABECERA CANTONAL|37983
22992|ARENILLAS, CABECERA CANTONAL|37984
22993|MANTA, CABECERA CANTONAL|37985
22994|MANTA, CABECERA CANTONAL|37986
22995|PASAJE, CABECERA CANTONAL|37987
22996|MANTA, CABECERA CANTONAL|37988
22997|MANTA, CABECERA CANTONAL|37989
22998|SANTA ROSA (CABECERA CANTONAL)|37990
22999|SANTA MARIANITA (BOCA DE PACOCHE)|37991
23000|MANTA, CABECERA CANTONAL|37992
23001|MANTA, CABECERA CANTONAL|37993
23002|MANTA, CABECERA CANTONAL|37994
23003|MANTA, CABECERA CANTONAL|37995
23004|MANTA, CABECERA CANTONAL|37996
23005|MANTA, CABECERA CANTONAL|37997
23006|MANTA, CABECERA CANTONAL|37998
23007|MANTA, CABECERA CANTONAL|37999
23008|MANTA, CABECERA CANTONAL|38000
23009|MANTA, CABECERA CANTONAL|38001
23010|MANTA, CABECERA CANTONAL|38002
23011|MANTA, CABECERA CANTONAL|38003
23012|MANTA, CABECERA CANTONAL|38004
23013|MANTA, CABECERA CANTONAL|38005
23014|MANTA, CABECERA CANTONAL|38006
23015|PASAJE, CABECERA CANTONAL|38007
23016|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38008
23017|MANTA, CABECERA CANTONAL|38009
23018|MANTA, CABECERA CANTONAL|38010
23019|MANTA, CABECERA CANTONAL|38011
23020|MANTA, CABECERA CANTONAL|38012
23021|MANTA, CABECERA CANTONAL|38013
23022|MANTA, CABECERA CANTONAL|38014
23023|MANTA, CABECERA CANTONAL|38015
23024|MANTA, CABECERA CANTONAL|38016
23025|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38017
23026|MANTA, CABECERA CANTONAL|38018
23027|MANTA, CABECERA CANTONAL|38019
23028|EL SALITRE (LAS RMAS) (CABECERA CANTONAL)|38020
23029|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38021
23030|HUAQUILLAS, CABECERA CANTONAL|38022
23031|ROCAFUERTE|38023
23032|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38024
23033|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38025
23034|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38026
23035|MANTA, CABECERA CANTONAL|38027
23036|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38028
23037|ZARUMA, CABECERA CANTONAL|38029
23038|PUERTO LÓPEZ, CABECERA CANTONAL|38030
23039|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38031
23040|MANTA, CABECERA CANTONAL|38032
23041|SALINAS, CABECERA CANTONAL|38033
23042|SALINAS, CABECERA CANTONAL|38034
23043|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38035
23044|MANTA, CABECERA CANTONAL|38036
23045|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38037
23046|SANTA ROSA (CABECERA CANTONAL)|38038
23047|18 DE OCTUBRE|38039
23048|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38040
23049|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38041
23050|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38042
23051|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38043
23052|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38044
23053|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38045
23054|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38046
23055|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38047
23056|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38048
23057|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38049
23058|QUEVEDO, CABECERA CANTONAL|38050
23059|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38051
23060|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38052
23061|DAULE, CABECERA CANTONAL|38053
23062|PEDERNALES, CABECERA CANTONAL|38054
23063|SAMBORONDÓN, CABECERA CANTONAL|38055
23064|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38056
23065|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38057
23066|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38058
23067|CRUCITA|38059
23068|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38060
23069|LA LIBERTAD, CABECERA CANTONAL|38061
23070|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38062
23071|MANGLARALTO|38063
23072|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38064
23073|PEDERNALES, CABECERA CANTONAL|38065
23074|SALINAS, CABECERA CANTONAL|38066
23075|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38067
23076|SALINAS, CABECERA CANTONAL|38068
23077|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38069
23078|MANGLARALTO|38070
23079|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38071
23080|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38072
23081|EL TRIUNFO, CABECERA CANTONAL|38073
23082|MANGLARALTO|38074
23083|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38075
23084|PUERTO LÓPEZ, CABECERA CANTONAL|38076
23085|MANTA, CABECERA CANTONAL|38077
23086|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38078
23087|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38079
23088|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38080
23089|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38081
23090|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38082
23091|CHANDUY|38083
23092|MANTA, CABECERA CANTONAL|38084
23093|SAMBORONDÓN, CABECERA CANTONAL|38085
23094|ROCA|38086
23095|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38087
23096|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38088
23097|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38089
23098|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|38090
23099|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38091
23100|SAMBORONDÓN, CABECERA CANTONAL|38092
23101|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38093
23102|MANTA, CABECERA CANTONAL|38094
23103|CARLOS ESPINOZA LARREA|38095
23104|MANGLARALTO|38096
23105|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38097
23106|VINCES, CABECERA CANTONAL|38098
23107|MANTA, CABECERA CANTONAL|38099
23108|SAMBORONDÓN, CABECERA CANTONAL|38100
23109|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38101
23110|TARQUI|38102
23111|SAMBORONDÓN, CABECERA CANTONAL|38103
23112|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38104
23113|ELOY ALFARO (DURÁN), CABECERA CANTONAL|38105
23114|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38106
23115|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38107
23116|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|38108
23117|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38109
23118|ZARUMA, CABECERA CANTONAL|38110
23119|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38111
23120|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38112
23121|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38113
23122|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38114
23123|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38115
23124|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38116
23125|SOZORANGA (CAB. CANTONAL)|38117
23126|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38118
23127|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38119
23128|LA PROVIDENCIA|38120
23129|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38121
23130|SAMBORONDÓN, CABECERA CANTONAL|38122
23131|CLEMENTE BAQUERIZO|38123
23132|TARIFA|38124
23133|SALINAS, CABECERA CANTONAL|38125
23134|OLMEDO (SAN ALEJO)|38126
23135|SALINAS, CABECERA CANTONAL|38127
23136|MANTA, CABECERA CANTONAL|38128
23137|CRUCITA|38129
23138|TARQUI|38130
23139|BALLENITA|38131
23140|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|38132
23141|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38133
23142|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38134
23143|TARQUI|38135
23144|TARQUI|38136
23145|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38137
23146|TARIFA|38138
23147|TARQUI|38139
23148|TARQUI|38140
23149|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38141
23150|CRUCITA|38142
23151|SAMBORONDÓN, CABECERA CANTONAL|38143
23152|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38144
23153|MANTA, CABECERA CANTONAL|38145
23154|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38146
23155|MANTA, CABECERA CANTONAL|38147
23156|MANTA, CABECERA CANTONAL|38148
23157|MANTA, CABECERA CANTONAL|38149
23158|MANTA, CABECERA CANTONAL|38150
23159|MANTA, CABECERA CANTONAL|38151
23160|MANTA, CABECERA CANTONAL|38152
23161|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38153
23162|PEDERNALES, CABECERA CANTONAL|38154
23163|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38155
23164|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38156
23165|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38157
23166|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38158
23167|MANTA, CABECERA CANTONAL|38159
23168|ROCAFUERTE|38160
23169|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38161
23170|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|38162
23171|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38163
23172|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38164
23173|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38165
23174|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38166
23175|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38167
23176|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38168
23177|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38169
23178|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38170
23179|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38171
23180|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38172
23181|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38173
23182|SANTA ROSA (CABECERA CANTONAL)|38174
23183|MILAGRO, CABECERA CANTONAL|38175
23184|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38176
23185|MANTA, CABECERA CANTONAL|38177
23186|SANTA ROSA (CABECERA CANTONAL)|38178
23187|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38179
23188|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38180
23189|RIOCHICO (RIO CHICO)|38181
23190|SAMBORONDÓN, CABECERA CANTONAL|38182
23191|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38183
23192|SAMBORONDÓN, CABECERA CANTONAL|38184
23193|SAMBORONDÓN, CABECERA CANTONAL|38185
23194|TARQUI|38186
23195|TARQUI|38187
23196|MANTA, CABECERA CANTONAL|38188
23197|ROCA|38189
23198|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38190
23199|VINCES, CABECERA CANTONAL|38191
23200|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38192
23201|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38193
23202|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38194
23203|MANTA, CABECERA CANTONAL|38195
23204|PUERTO LÓPEZ, CABECERA CANTONAL|38196
23205|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38197
23206|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38198
23207|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38199
23208|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38200
23209|MANTA, CABECERA CANTONAL|38201
23210|CANOA|38202
23211|MANTA, CABECERA CANTONAL|38203
23212|LA PUNTILLA (SATÉLITE)|38204
23213|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38205
23214|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38206
23215|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38207
23216|PEDERNALES, CABECERA CANTONAL|38208
23217|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38209
23218|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38210
23219|SAMBORONDÓN, CABECERA CANTONAL|38211
23220|SAMBORONDÓN, CABECERA CANTONAL|38212
23221|SIETE DE OCTUBRE|38213
23222|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38214
23223|MANTA, CABECERA CANTONAL|38215
23224|MANGLARALTO|38216
23225|MANGLARALTO|38217
23226|MANGLARALTO|38218
23227|CHARAPOTÓ|38219
23228|CRUCITA|38220
23229|CANOA|38221
23230|MARCABELI, CAB CANTONAL|38222
23231|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38223
23232|SANTA ROSA (CABECERA CANTONAL)|38224
23233|GENERAL VILLAMIL (PLAYAS), CABECERA CANTONAL|38225
23234|PEDERNALES, CABECERA CANTONAL|38226
23235|MANGLARALTO|38227
23236|PEDERNALES, CABECERA CANTONAL|38228
23237|LA PROVIDENCIA|38229
23238|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38230
23239|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38231
23240|PASCUALES|38232
23241|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38233
23242|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38234
23243|MANTA, CABECERA CANTONAL|38235
23244|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38236
23245|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38237
23246|LA LIBERTAD, CABECERA CANTONAL|38238
23247|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38239
23248|TARQUI|38240
23249|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38241
23250|PEDERNALES, CABECERA CANTONAL|38242
23251|PUERTO BOLÍVAR|38243
23252|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38244
23253|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38245
23254|MANGLARALTO|38246
23255|JAMBELÍ|38247
23256|GENERAL ANTONIO ELIZALDE (BUCAY), CABECERA CANTONAL|38248
23257|MANGLARALTO|38249
23258|PIÑAS, CABECERA CANTONAL|38250
23259|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38251
23260|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38252
23261|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38253
23262|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38254
23263|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38255
23264|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38256
23265|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38257
23266|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38258
23267|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38259
23268|LA LIBERTAD, CABECERA CANTONAL|38260
23269|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38261
23270|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38262
23271|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|38263
23272|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38264
23273|MANTA, CABECERA CANTONAL|38265
23274|SALINAS, CABECERA CANTONAL|38266
23275|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38267
23276|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38268
23277|BAHÍA DE CARÁQUEZ, CABECERA CANTONAL|38269
23278|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38270
23279|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38271
23280|XIMENA|38272
23281|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38273
23282|JIPIJAPA, CABECERA CANTONAL|38274
23283|PASCUALES|38275
23284|MANGLARALTO|38276
23285|SAMBORONDÓN, CABECERA CANTONAL|38277
23286|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38278
23287|MANGLARALTO|38279
23288|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38280
23289|XIMENA|38281
23290|TARQUI|38282
23291|TARQUI|38283
23292|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38284
23293|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38285
23294|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38286
23295|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38287
23296|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38288
23297|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38289
23298|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38290
23299|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38291
23300|SAMBORONDÓN, CABECERA CANTONAL|38292
23301|LOS LOJAS (ENRIQUE BAQUERIZO MORENO)|38293
23302|SAMBORONDÓN, CABECERA CANTONAL|38294
23303|PASCUALES|38295
23304|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38296
23305|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38297
23306|CHONGON|38298
23307|TARQUI|38299
23308|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38300
23309|MACHALILLA|38301
23310|PUERTO DE CAYO|38302
23311|MANTA, CABECERA CANTONAL|38303
23312|HUAQUILLAS, CABECERA CANTONAL|38304
23313|SANTA ELENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38305
23314|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38306
23315|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38307
23316|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38308
23317|LA LIBERTAD, CABECERA CANTONAL|38309
23318|ROCAFUERTE, CABECERA CANTONAL|38310
23319|HUAQUILLAS, CABECERA CANTONAL|38311
23320|PUERTO DE CAYO|38312
23321|ANCONCITO|38313
23322|SALANGO|38314
23323|PUERTO LÓPEZ, CABECERA CANTONAL|38315
23324|MANGLARALTO|38316
23325|MANTA, CABECERA CANTONAL|38317
23326|MANTA, CABECERA CANTONAL|38318
23327|MONTALVO, CABECERA CANTONAL|38319
23328|MANTA, CABECERA CANTONAL|38320
23329|JAMA, CABECERA CANTONAL|38321
23330|SALANGO|38322
23331|MONTECRISTI|38323
23332|MANTA, CABECERA CANTONAL|38324
23333|CHARAPOTÓ|38325
23334|CANOA|38326
23335|SANTA ANA DE VUELTA LARGA|38327
23336|SALANGO|38328
23337|CHARAPOTÓ|38329
23338|SALANGO|38330
23339|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38331
23340|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38332
23341|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38333
23342|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38334
23343|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38335
23344|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38336
23345|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38337
23346|MANTA, CABECERA CANTONAL|38338
23347|PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38339
23348|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38340
23349|SALINAS, CABECERA CANTONAL|38341
23350|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38342
23351|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38343
23352|TARQUI|38344
23353|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38345
23354|SAMBORONDÓN, CABECERA CANTONAL|38346
23355|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38347
23356|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38348
23357|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38349
23358|CARBO (CONCEPCIÓN)|38350
23359|TARQUI|38351
23360|TARQUI|38352
23361|LA AURORA (SATÉLITE)|38353
23362|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38354
23363|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38355
23364|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38356
23365|TARIFA|38357
23366|TARQUI|38358
23367|SAMBORONDÓN, CABECERA CANTONAL|38359
23368|SAMBORONDÓN, CABECERA CANTONAL|38360
23369|MILAGRO, CABECERA CANTONAL|38361
23370|ELOY ALFARO (DURÁN), CABECERA CANTONAL|38362
23371|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|38363
